OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,OrderLineItem,OrderQuantity
05/14/2022,01/21/2022,8110,190,1252,1,1
09/20/2022,11/15/2022,8111,184,247,1,1
10/16/2022,03/31/2022,8112,150,1755,1,1
06/17/2022,11/17/2022,8113,119,266,1,1
08/07/2022,08/09/2022,8114,195,92,1,1
01/21/2022,07/20/2022,8115,134,937,1,1
12/20/2022,10/27/2022,8116,140,109,1,1
10/01/2022,10/16/2022,8117,173,829,1,1
05/24/2022,07/03/2022,8118,142,993,1,1
05/19/2022,05/01/2022,8119,208,881,1,1
10/27/2022,08/04/2022,8120,114,1212,1,1
05/23/2022,10/11/2022,8121,131,811,1,1
06/02/2022,10/17/2022,8122,130,936,1,1
12/05/2022,05/03/2022,8123,189,1760,1,1
06/06/2022,11/05/2022,8124,167,591,1,1
04/15/2022,04/23/2022,8125,100,517,1,1
10/11/2022,03/16/2022,8126,157,1804,1,1
09/13/2022,01/04/2022,8127,158,1375,1,1
12/27/2022,04/24/2022,8128,195,951,1,1
12/15/2022,04/02/2022,8129,149,1344,1,1
06/24/2022,01/16/2022,8130,139,1439,1,1
12/10/2022,09/26/2022,8131,102,879,1,1
03/04/2022,07/07/2022,8132,151,1833,1,1
08/19/2022,10/06/2022,8133,101,813,1,1
11/26/2022,12/02/2022,8134,144,662,1,1
11/13/2022,08/20/2022,8135,164,1676,1,1
07/06/2022,08/26/2022,8136,190,1985,1,1
12/16/2022,05/21/2022,8137,168,505,1,1
03/28/2022,12/20/2022,8138,203,154,1,1
04/18/2022,04/13/2022,8139,192,756,1,1
03/08/2022,08/11/2022,8140,117,1739,1,1
02/07/2022,12/12/2022,8141,194,1319,1,1
09/15/2022,10/06/2022,8142,184,683,1,1
08/13/2022,09/10/2022,8143,171,1429,1,1
09/09/2022,12/07/2022,8144,139,412,1,1
10/21/2022,11/26/2022,8145,102,396,1,1
05/30/2022,04/12/2022,8146,135,193,1,1
05/27/2022,01/22/2022,8147,193,1841,1,1
09/23/2022,04/01/2022,8148,108,1541,1,1
06/02/2022,05/05/2022,8149,143,1326,1,1
10/27/2022,02/28/2022,8150,191,482,1,1
09/12/2022,10/28/2022,8151,181,298,1,1
04/11/2022,08/27/2022,8152,139,18,1,1
04/03/2022,02/02/2022,8153,167,937,1,1
10/18/2022,01/24/2022,8154,183,123,1,1
02/11/2022,09/01/2022,8155,137,260,1,1
06/07/2022,06/01/2022,8156,152,1254,1,1
07/14/2022,05/06/2022,8157,180,595,1,1
01/07/2022,09/16/2022,8158,134,1885,1,1
02/23/2022,10/25/2022,8159,108,1566,1,1
12/17/2022,09/05/2022,8160,205,576,1,1
09/26/2022,07/04/2022,8161,135,780,1,1
11/08/2022,04/02/2022,8162,182,1477,1,1
05/06/2022,02/03/2022,8163,189,951,1,1
12/28/2022,11/23/2022,8164,125,844,1,1
07/31/2022,12/27/2022,8165,183,1242,1,1
06/12/2022,08/21/2022,8166,102,682,1,1
10/23/2022,02/03/2022,8167,196,328,1,1
09/19/2022,04/19/2022,8168,152,984,1,1
10/21/2022,05/22/2022,8169,176,1370,1,1
07/08/2022,07/15/2022,8170,140,141,1,1
09/04/2022,09/23/2022,8171,118,58,1,1
08/02/2022,06/10/2022,8172,104,34,1,1
08/20/2022,03/26/2022,8173,171,699,1,1
11/11/2022,12/04/2022,8174,128,1268,1,1
04/17/2022,12/16/2022,8175,155,1743,1,1
07/04/2022,02/24/2022,8176,101,1758,1,1
02/11/2022,10/09/2022,8177,174,1565,1,1
01/20/2022,06/11/2022,8178,166,960,1,1
03/24/2022,04/14/2022,8179,119,137,1,1
05/15/2022,10/11/2022,8180,171,101,1,1
10/11/2022,10/26/2022,8181,115,1830,1,1
08/29/2022,01/23/2022,8182,178,1500,1,1
09/09/2022,08/22/2022,8183,202,1732,1,1
06/19/2022,06/16/2022,8184,181,530,1,1
02/18/2022,06/22/2022,8185,111,305,1,1
12/01/2022,10/04/2022,8186,157,1434,1,1
10/31/2022,10/19/2022,8187,180,20,1,1
03/01/2022,10/30/2022,8188,115,926,1,1
06/25/2022,01/30/2022,8189,190,559,1,1
06/10/2022,02/11/2022,8190,117,45,1,1
01/24/2022,07/26/2022,8191,166,1930,1,1
03/21/2022,01/24/2022,8192,168,1610,1,1
04/29/2022,12/12/2022,8193,201,459,1,1
07/14/2022,03/20/2022,8194,182,1477,1,1
09/03/2022,11/23/2022,8195,136,43,1,1
12/27/2022,02/11/2022,8196,208,1164,1,1
07/15/2022,06/06/2022,8197,153,98,1,1
05/18/2022,01/30/2022,8198,141,1754,1,1
05/11/2022,08/30/2022,8199,199,1754,1,1
04/06/2022,08/17/2022,8200,125,1570,1,1
06/13/2022,01/20/2022,8201,108,89,1,1
08/13/2022,10/22/2022,8202,159,235,1,1
08/01/2022,12/05/2022,8203,168,1488,1,1
02/07/2022,04/23/2022,8204,109,497,1,1
07/25/2022,05/04/2022,8205,137,1242,1,1
10/14/2022,01/25/2022,8206,199,340,1,1
01/25/2022,05/07/2022,8207,113,1493,1,1
07/01/2022,08/16/2022,8208,167,389,1,1
07/22/2022,07/08/2022,8209,180,1346,1,1
04/19/2022,02/05/2022,8210,194,1528,1,1
12/04/2022,05/24/2022,8211,141,266,1,1
09/20/2022,07/17/2022,8212,126,819,1,1
06/25/2022,02/27/2022,8213,192,1379,1,1
10/26/2022,06/18/2022,8214,119,144,1,1
03/26/2022,07/23/2022,8215,150,903,1,1
11/25/2022,01/30/2022,8216,136,488,1,1
09/29/2022,01/14/2022,8217,173,1012,1,1
01/05/2022,06/10/2022,8218,204,505,1,1
01/15/2022,08/15/2022,8219,189,1449,1,1
05/27/2022,03/25/2022,8220,175,1590,1,1
12/04/2022,06/18/2022,8221,149,1084,1,1
04/02/2022,06/08/2022,8222,147,1796,1,1
04/23/2022,07/23/2022,8223,148,904,1,1
04/24/2022,02/13/2022,8224,176,1060,1,1
07/05/2022,07/12/2022,8225,182,1120,1,1
01/20/2022,12/06/2022,8226,165,1376,1,1
12/05/2022,04/29/2022,8227,209,239,1,1
12/29/2022,02/27/2022,8228,136,426,1,1
05/04/2022,05/20/2022,8229,147,1554,1,1
03/29/2022,04/13/2022,8230,132,885,1,1
05/09/2022,05/26/2022,8231,132,1981,1,1
07/22/2022,04/24/2022,8232,174,875,1,1
04/22/2022,05/03/2022,8233,139,686,1,1
03/10/2022,11/01/2022,8234,132,1056,1,1
07/07/2022,10/01/2022,8235,135,726,1,1
06/08/2022,06/08/2022,8236,198,653,1,1
05/30/2022,11/16/2022,8237,121,205,1,1
08/27/2022,01/21/2022,8238,201,902,1,1
10/02/2022,06/08/2022,8239,162,248,1,1
10/16/2022,04/23/2022,8240,144,335,1,1
09/19/2022,05/28/2022,8241,113,1619,1,1
06/26/2022,03/21/2022,8242,208,425,1,1
10/26/2022,05/02/2022,8243,119,210,1,1
07/09/2022,05/20/2022,8244,184,7,1,1
01/06/2022,04/15/2022,8245,126,1566,1,1
10/22/2022,01/11/2022,8246,115,835,1,1
06/14/2022,11/28/2022,8247,197,1597,1,1
03/09/2022,04/26/2022,8248,122,1798,1,1
08/11/2022,05/31/2022,8249,121,287,1,1
11/11/2022,07/12/2022,8250,174,230,1,1
09/22/2022,03/31/2022,8251,192,1655,1,1
07/19/2022,02/09/2022,8252,118,1251,1,1
10/09/2022,04/05/2022,8253,118,1375,1,1
11/27/2022,01/24/2022,8254,190,1294,1,1
03/20/2022,11/26/2022,8255,157,547,1,1
07/01/2022,10/28/2022,8256,191,224,1,1
02/12/2022,07/14/2022,8257,181,1097,1,1
06/04/2022,09/22/2022,8258,131,1981,1,1
03/05/2022,06/20/2022,8259,167,735,1,1
10/23/2022,07/22/2022,8260,146,1164,1,1
10/29/2022,10/20/2022,8261,112,395,1,1
12/13/2022,12/17/2022,8262,142,1800,1,1
10/06/2022,02/15/2022,8263,145,1385,1,1
07/22/2022,03/21/2022,8264,211,1375,1,1
11/29/2022,08/18/2022,8265,185,607,1,1
08/07/2022,12/16/2022,8266,126,1845,1,1
01/07/2022,09/06/2022,8267,141,1720,1,1
07/18/2022,11/26/2022,8268,136,544,1,1
12/30/2022,02/15/2022,8269,183,294,1,1
08/12/2022,11/07/2022,8270,175,574,1,1
04/17/2022,07/21/2022,8271,166,1636,1,1
09/27/2022,08/12/2022,8272,136,612,1,1
05/16/2022,11/20/2022,8273,159,680,1,1
06/06/2022,03/20/2022,8274,178,1396,1,1
12/20/2022,09/27/2022,8275,123,814,1,1
10/25/2022,06/13/2022,8276,141,1001,1,1
11/21/2022,04/23/2022,8277,124,1160,1,1
11/17/2022,07/16/2022,8278,199,1355,1,1
05/04/2022,09/08/2022,8279,104,448,1,1
09/29/2022,12/25/2022,8280,112,1987,1,1
06/16/2022,12/11/2022,8281,125,165,1,1
02/18/2022,06/11/2022,8282,138,344,1,1
04/04/2022,09/25/2022,8283,124,1563,1,1
06/14/2022,03/15/2022,8284,116,1174,1,1
04/08/2022,03/08/2022,8285,176,1903,1,1
01/26/2022,09/19/2022,8286,125,1606,1,1
03/17/2022,06/09/2022,8287,195,119,1,1
10/23/2022,05/04/2022,8288,177,1985,1,1
02/13/2022,12/11/2022,8289,106,798,1,1
09/18/2022,11/28/2022,8290,207,313,1,1
12/31/2022,08/15/2022,8291,158,196,1,1
10/04/2022,02/01/2022,8292,176,1602,1,1
10/19/2022,02/19/2022,8293,208,1968,1,1
11/16/2022,08/13/2022,8294,143,32,1,1
07/10/2022,11/09/2022,8295,183,811,1,1
01/29/2022,04/15/2022,8296,169,469,1,1
08/27/2022,02/03/2022,8297,122,1256,1,1
08/17/2022,06/21/2022,8298,184,216,1,1
12/21/2022,03/13/2022,8299,143,1432,1,1
03/22/2022,08/12/2022,8300,132,128,1,1
02/02/2022,04/21/2022,8301,188,1309,1,1
12/23/2022,05/02/2022,8302,170,719,1,1
12/21/2022,11/15/2022,8303,144,1308,1,1
12/29/2022,10/11/2022,8304,113,299,1,1
11/05/2022,11/08/2022,8305,119,816,1,1
09/20/2022,07/08/2022,8306,210,1160,1,1
10/23/2022,01/19/2022,8307,131,1932,1,1
06/21/2022,07/09/2022,8308,137,351,1,1
04/10/2022,05/26/2022,8309,114,608,1,1
03/26/2022,04/13/2022,8310,205,1639,1,1
08/07/2022,06/23/2022,8311,138,1376,1,1
06/30/2022,08/16/2022,8312,207,510,1,1
03/13/2022,03/13/2022,8313,164,552,1,1
05/18/2022,11/02/2022,8314,192,1140,1,1
08/27/2022,07/18/2022,8315,148,1936,1,1
01/11/2022,03/31/2022,8316,139,1461,1,1
04/03/2022,01/19/2022,8317,129,521,1,1
01/16/2022,03/23/2022,8318,130,1342,1,1
12/30/2022,04/09/2022,8319,155,1304,1,1
06/09/2022,06/02/2022,8320,101,301,1,1
11/24/2022,03/03/2022,8321,206,1803,1,1
09/10/2022,09/11/2022,8322,177,872,1,1
05/25/2022,03/17/2022,8323,126,1802,1,1
08/20/2022,06/05/2022,8324,206,151,1,1
09/01/2022,08/20/2022,8325,164,586,1,1
10/18/2022,10/04/2022,8326,193,238,1,1
01/28/2022,12/05/2022,8327,174,712,1,1
02/06/2022,01/07/2022,8328,134,997,1,1
05/01/2022,12/03/2022,8329,174,1745,1,1
11/08/2022,03/23/2022,8330,211,1233,1,1
04/08/2022,04/20/2022,8331,109,1968,1,1
04/15/2022,12/07/2022,8332,177,480,1,1
09/28/2022,04/22/2022,8333,178,601,1,1
07/28/2022,05/06/2022,8334,129,1544,1,1
05/06/2022,10/29/2022,8335,208,1419,1,1
05/09/2022,04/21/2022,8336,120,1330,1,1
04/20/2022,05/13/2022,8337,201,459,1,1
02/05/2022,02/16/2022,8338,187,1329,1,1
01/26/2022,11/27/2022,8339,172,967,1,1
09/29/2022,08/27/2022,8340,121,1470,1,1
10/19/2022,11/22/2022,8341,188,470,1,1
10/10/2022,10/15/2022,8342,165,1237,1,1
04/18/2022,10/30/2022,8343,113,440,1,1
02/03/2022,01/13/2022,8344,146,1101,1,1
08/21/2022,02/23/2022,8345,134,234,1,1
10/15/2022,03/01/2022,8346,120,985,1,1
02/22/2022,01/04/2022,8347,176,960,1,1
03/04/2022,05/18/2022,8348,160,1451,1,1
12/14/2022,10/07/2022,8349,156,1109,1,1
09/18/2022,01/28/2022,8350,201,591,1,1
09/16/2022,09/29/2022,8351,162,456,1,1
11/23/2022,01/01/2022,8352,144,1680,1,1
04/15/2022,06/24/2022,8353,203,643,1,1
03/05/2022,01/18/2022,8354,175,224,1,1
11/13/2022,12/15/2022,8355,165,1001,1,1
11/19/2022,05/25/2022,8356,200,992,1,1
08/27/2022,02/26/2022,8357,114,1804,1,1
02/02/2022,05/21/2022,8358,130,692,1,1
12/26/2022,02/27/2022,8359,150,1357,1,1
03/18/2022,01/07/2022,8360,194,60,1,1
11/07/2022,10/16/2022,8361,185,590,1,1
01/30/2022,05/11/2022,8362,106,1705,1,1
12/31/2022,05/14/2022,8363,101,775,1,1
10/17/2022,11/17/2022,8364,152,1353,1,1
06/03/2022,08/08/2022,8365,184,515,1,1
02/08/2022,05/13/2022,8366,184,256,1,1
05/31/2022,09/10/2022,8367,110,1560,1,1
03/20/2022,03/03/2022,8368,201,1674,1,1
07/23/2022,08/24/2022,8369,202,1890,1,1
08/05/2022,04/10/2022,8370,172,140,1,1
05/04/2022,08/01/2022,8371,100,1487,1,1
06/25/2022,09/10/2022,8372,117,1809,1,1
05/07/2022,09/13/2022,8373,151,1603,1,1
05/10/2022,08/28/2022,8374,111,1295,1,1
05/03/2022,03/03/2022,8375,153,1788,1,1
01/13/2022,04/07/2022,8376,109,855,1,1
07/08/2022,07/09/2022,8377,195,1570,1,1
04/25/2022,07/17/2022,8378,133,1336,1,1
09/20/2022,02/03/2022,8379,179,1768,1,1
09/11/2022,02/08/2022,8380,164,75,1,1
06/04/2022,08/07/2022,8381,200,166,1,1
03/22/2022,02/10/2022,8382,196,1711,1,1
11/24/2022,07/06/2022,8383,191,237,1,1
08/08/2022,04/26/2022,8384,170,332,1,1
04/14/2022,08/31/2022,8385,140,499,1,1
02/15/2022,06/04/2022,8386,159,1782,1,1
07/04/2022,01/08/2022,8387,135,1314,1,1
07/13/2022,12/26/2022,8388,124,225,1,1
08/01/2022,01/24/2022,8389,209,1435,1,1
05/16/2022,11/21/2022,8390,171,979,1,1
11/12/2022,10/18/2022,8391,154,1183,1,1
10/29/2022,10/13/2022,8392,137,1842,1,1
11/11/2022,01/16/2022,8393,128,1660,1,1
10/30/2022,12/25/2022,8394,197,1352,1,1
08/15/2022,08/24/2022,8395,112,174,1,1
04/26/2022,01/07/2022,8396,127,51,1,1
12/13/2022,10/24/2022,8397,147,986,1,1
07/26/2022,04/26/2022,8398,119,1483,1,1
12/06/2022,03/11/2022,8399,194,60,1,1
06/18/2022,10/26/2022,8400,144,344,1,1
12/05/2022,09/15/2022,8401,148,97,1,1
10/26/2022,07/27/2022,8402,161,1861,1,1
08/29/2022,10/30/2022,8403,121,1185,1,1
12/27/2022,12/25/2022,8404,112,522,1,1
02/16/2022,12/03/2022,8405,210,1937,1,1
07/08/2022,03/11/2022,8406,187,1523,1,1
02/01/2022,12/19/2022,8407,133,1942,1,1
04/02/2022,11/08/2022,8408,125,1056,1,1
06/24/2022,06/14/2022,8409,148,1945,1,1
01/30/2022,02/22/2022,8410,150,463,1,1
01/17/2022,11/25/2022,8411,189,1226,1,1
08/27/2022,12/10/2022,8412,141,617,1,1
10/11/2022,08/22/2022,8413,130,563,1,1
08/13/2022,03/01/2022,8414,102,162,1,1
10/21/2022,09/24/2022,8415,137,1186,1,1
01/05/2022,07/09/2022,8416,128,1932,1,1
12/09/2022,01/31/2022,8417,198,1807,1,1
02/27/2022,09/14/2022,8418,197,881,1,1
08/22/2022,08/03/2022,8419,147,632,1,1
05/12/2022,12/26/2022,8420,144,1030,1,1
01/01/2022,10/26/2022,8421,151,1872,1,1
10/16/2022,07/26/2022,8422,119,380,1,1
03/08/2022,03/11/2022,8423,132,16,1,1
04/29/2022,03/06/2022,8424,168,703,1,1
03/21/2022,04/10/2022,8425,191,1888,1,1
03/05/2022,12/20/2022,8426,104,129,1,1
02/17/2022,11/12/2022,8427,208,1534,1,1
06/09/2022,11/03/2022,8428,201,1451,1,1
11/17/2022,04/24/2022,8429,199,661,1,1
08/30/2022,12/05/2022,8430,111,1544,1,1
05/25/2022,02/11/2022,8431,137,1317,1,1
01/02/2022,12/28/2022,8432,177,1530,1,1
05/31/2022,03/17/2022,8433,102,964,1,1
02/04/2022,09/09/2022,8434,155,1980,1,1
11/02/2022,12/17/2022,8435,188,99,1,1
07/21/2022,01/28/2022,8436,106,1922,1,1
01/07/2022,02/03/2022,8437,115,647,1,1
05/04/2022,10/17/2022,8438,117,1906,1,1
03/21/2022,05/26/2022,8439,128,1550,1,1
10/02/2022,02/21/2022,8440,139,1652,1,1
01/17/2022,08/17/2022,8441,133,1469,1,1
12/11/2022,02/14/2022,8442,146,1345,1,1
11/09/2022,05/26/2022,8443,209,891,1,1
11/03/2022,07/22/2022,8444,105,1585,1,1
02/08/2022,10/23/2022,8445,186,1775,1,1
04/29/2022,01/14/2022,8446,130,1543,1,1
05/11/2022,08/21/2022,8447,170,1420,1,1
10/08/2022,03/02/2022,8448,123,1533,1,1
05/19/2022,12/25/2022,8449,157,159,1,1
07/13/2022,05/30/2022,8450,184,1720,1,1
03/26/2022,08/24/2022,8451,137,1077,1,1
06/27/2022,12/28/2022,8452,186,1309,1,1
04/15/2022,11/27/2022,8453,132,92,1,1
12/04/2022,09/30/2022,8454,202,1155,1,1
05/03/2022,10/16/2022,8455,118,1006,1,1
05/31/2022,04/29/2022,8456,126,401,1,1
09/07/2022,07/19/2022,8457,101,1481,1,1
06/12/2022,09/24/2022,8458,120,213,1,1
11/14/2022,03/27/2022,8459,167,911,1,1
02/16/2022,11/13/2022,8460,189,335,1,1
06/28/2022,06/05/2022,8461,209,1870,1,1
02/04/2022,12/31/2022,8462,121,1595,1,1
12/13/2022,01/12/2022,8463,117,1024,1,1
01/14/2022,03/27/2022,8464,138,423,1,1
05/10/2022,10/04/2022,8465,146,487,1,1
07/26/2022,11/01/2022,8466,117,335,1,1
02/02/2022,09/13/2022,8467,190,1730,1,1
04/16/2022,09/16/2022,8468,101,1314,1,1
08/05/2022,12/09/2022,8469,108,20,1,1
03/24/2022,01/10/2022,8470,186,134,1,1
10/08/2022,09/09/2022,8471,121,401,1,1
07/12/2022,01/14/2022,8472,180,1210,1,1
05/30/2022,06/04/2022,8473,136,379,1,1
07/20/2022,06/02/2022,8474,161,155,1,1
08/31/2022,01/20/2022,8475,209,1235,1,1
07/27/2022,08/22/2022,8476,149,226,1,1
05/17/2022,08/01/2022,8477,103,1285,1,1
03/26/2022,12/26/2022,8478,162,132,1,1
01/31/2022,04/21/2022,8479,167,950,1,1
11/02/2022,10/08/2022,8480,118,509,1,1
04/29/2022,05/15/2022,8481,204,1749,1,1
11/25/2022,04/30/2022,8482,104,1508,1,1
11/03/2022,03/02/2022,8483,193,1348,1,1
08/17/2022,12/06/2022,8484,131,1979,1,1
08/28/2022,09/22/2022,8485,125,1181,1,1
01/04/2022,01/16/2022,8486,134,973,1,1
09/04/2022,09/17/2022,8487,119,1344,1,1
07/16/2022,12/23/2022,8488,206,1922,1,1
02/21/2022,03/27/2022,8489,177,1547,1,1
02/01/2022,07/22/2022,8490,128,1321,1,1
07/08/2022,01/27/2022,8491,156,1294,1,1
05/30/2022,03/16/2022,8492,130,254,1,1
05/27/2022,12/06/2022,8493,185,1351,1,1
03/15/2022,11/11/2022,8494,140,341,1,1
05/01/2022,02/27/2022,8495,190,268,1,1
03/20/2022,12/08/2022,8496,188,981,1,1
09/25/2022,08/31/2022,8497,135,1689,1,1
08/13/2022,03/22/2022,8498,121,1088,1,1
11/03/2022,12/12/2022,8499,175,1158,1,1
10/19/2022,10/04/2022,8500,208,150,1,1
12/15/2022,08/21/2022,8501,207,1674,1,1
02/26/2022,10/16/2022,8502,201,311,1,1
05/29/2022,03/20/2022,8503,150,390,1,1
06/08/2022,02/19/2022,8504,166,1447,1,1
12/29/2022,10/23/2022,8505,129,1174,1,1
03/17/2022,09/10/2022,8506,189,741,1,1
08/13/2022,11/20/2022,8507,199,334,1,1
09/12/2022,12/29/2022,8508,132,109,1,1
12/03/2022,10/05/2022,8509,113,1161,1,1
09/20/2022,09/22/2022,8510,138,1318,1,1
12/08/2022,08/21/2022,8511,175,223,1,1
02/23/2022,06/09/2022,8512,104,621,1,1
01/23/2022,07/23/2022,8513,137,1610,1,1
11/30/2022,04/04/2022,8514,102,1142,1,1
06/21/2022,10/21/2022,8515,193,1904,1,1
08/15/2022,11/20/2022,8516,115,1911,1,1
08/20/2022,05/31/2022,8517,200,495,1,1
01/05/2022,05/14/2022,8518,112,1130,1,1
04/06/2022,07/08/2022,8519,192,1179,1,1
08/20/2022,12/24/2022,8520,193,1112,1,1
09/02/2022,11/12/2022,8521,136,868,1,1
11/01/2022,10/17/2022,8522,188,1404,1,1
11/04/2022,06/03/2022,8523,168,1376,1,1
11/19/2022,06/30/2022,8524,208,834,1,1
09/17/2022,09/04/2022,8525,120,811,1,1
09/12/2022,07/27/2022,8526,138,1778,1,1
02/21/2022,10/10/2022,8527,118,1430,1,1
09/03/2022,07/11/2022,8528,141,115,1,1
04/02/2022,05/25/2022,8529,152,1677,1,1
11/10/2022,12/17/2022,8530,147,1644,1,1
04/07/2022,11/23/2022,8531,199,1990,1,1
09/06/2022,12/14/2022,8532,162,1302,1,1
11/05/2022,04/16/2022,8533,175,1554,1,1
08/24/2022,08/19/2022,8534,210,903,1,1
08/13/2022,07/29/2022,8535,114,404,1,1
04/27/2022,03/22/2022,8536,208,1619,1,1
07/22/2022,01/15/2022,8537,103,1063,1,1
11/19/2022,03/03/2022,8538,135,330,1,1
03/09/2022,09/22/2022,8539,103,845,1,1
07/01/2022,07/21/2022,8540,133,1033,1,1
04/21/2022,06/08/2022,8541,164,976,1,1
06/22/2022,01/13/2022,8542,190,782,1,1
01/05/2022,02/13/2022,8543,211,748,1,1
03/18/2022,09/03/2022,8544,139,1774,1,1
07/07/2022,06/03/2022,8545,126,454,1,1
10/09/2022,09/16/2022,8546,195,1701,1,1
04/23/2022,01/09/2022,8547,141,1906,1,1
09/24/2022,12/26/2022,8548,178,1911,1,1
01/19/2022,12/28/2022,8549,196,1785,1,1
02/21/2022,05/12/2022,8550,138,980,1,1
04/02/2022,05/09/2022,8551,146,1559,1,1
06/20/2022,07/03/2022,8552,183,407,1,1
06/15/2022,04/12/2022,8553,210,1704,1,1
11/16/2022,02/02/2022,8554,112,1937,1,1
01/09/2022,07/04/2022,8555,143,1231,1,1
11/07/2022,06/09/2022,8556,170,1742,1,1
08/26/2022,06/25/2022,8557,166,316,1,1
04/03/2022,07/05/2022,8558,194,695,1,1
10/10/2022,11/21/2022,8559,100,1039,1,1
05/15/2022,04/14/2022,8560,135,146,1,1
03/27/2022,08/17/2022,8561,118,105,1,1
11/24/2022,09/07/2022,8562,128,585,1,1
07/13/2022,11/15/2022,8563,111,1366,1,1
01/09/2022,03/14/2022,8564,145,1348,1,1
09/13/2022,03/17/2022,8565,165,874,1,1
05/26/2022,05/21/2022,8566,132,522,1,1
02/04/2022,06/17/2022,8567,202,98,1,1
09/02/2022,11/08/2022,8568,173,283,1,1
11/30/2022,09/05/2022,8569,151,1044,1,1
09/04/2022,01/13/2022,8570,175,1269,1,1
06/23/2022,10/22/2022,8571,147,1600,1,1
03/13/2022,09/13/2022,8572,201,195,1,1
01/13/2022,03/13/2022,8573,102,183,1,1
12/19/2022,09/05/2022,8574,204,1263,1,1
08/19/2022,02/08/2022,8575,138,1745,1,1
12/01/2022,08/26/2022,8576,123,622,1,1
06/28/2022,05/27/2022,8577,128,1087,1,1
12/06/2022,09/07/2022,8578,189,995,1,1
09/09/2022,08/22/2022,8579,112,1809,1,1
04/16/2022,10/12/2022,8580,172,1992,1,1
02/05/2022,01/08/2022,8581,195,1026,1,1
08/31/2022,11/12/2022,8582,192,554,1,1
01/10/2022,07/24/2022,8583,190,227,1,1
09/06/2022,10/13/2022,8584,178,1046,1,1
10/31/2022,12/13/2022,8585,132,452,1,1
01/24/2022,02/07/2022,8586,129,1964,1,1
09/08/2022,09/29/2022,8587,138,493,1,1
02/25/2022,08/04/2022,8588,173,546,1,1
03/26/2022,07/03/2022,8589,140,1336,1,1
06/01/2022,02/26/2022,8590,192,688,1,1
06/02/2022,01/04/2022,8591,117,1071,1,1
07/15/2022,04/21/2022,8592,193,1640,1,1
04/29/2022,02/19/2022,8593,159,1686,1,1
04/03/2022,04/23/2022,8594,153,1293,1,1
07/19/2022,11/20/2022,8595,186,417,1,1
09/30/2022,04/07/2022,8596,120,1489,1,1
01/05/2022,11/20/2022,8597,146,363,1,1
08/31/2022,05/24/2022,8598,186,1257,1,1
02/16/2022,06/02/2022,8599,141,121,1,1
02/03/2022,07/10/2022,8600,166,1953,1,1
03/31/2022,04/16/2022,8601,144,675,1,1
01/14/2022,06/23/2022,8602,131,490,1,1
09/22/2022,03/30/2022,8603,116,91,1,1
08/03/2022,02/27/2022,8604,178,350,1,1
10/24/2022,09/20/2022,8605,122,1220,1,1
06/01/2022,09/27/2022,8606,141,227,1,1
10/20/2022,05/10/2022,8607,156,1950,1,1
09/21/2022,01/25/2022,8608,191,755,1,1
03/22/2022,07/16/2022,8609,130,54,1,1
01/06/2022,08/14/2022,8610,185,190,1,1
05/04/2022,03/28/2022,8611,200,1137,1,1
04/24/2022,02/16/2022,8612,139,1501,1,1
05/04/2022,01/09/2022,8613,174,716,1,1
08/07/2022,11/21/2022,8614,183,844,1,1
01/27/2022,10/06/2022,8615,150,1215,1,1
03/18/2022,04/28/2022,8616,173,661,1,1
10/06/2022,06/04/2022,8617,139,423,1,1
07/23/2022,02/26/2022,8618,121,421,1,1
11/17/2022,01/02/2022,8619,183,419,1,1
01/10/2022,07/26/2022,8620,211,429,1,1
10/28/2022,10/12/2022,8621,179,978,1,1
08/13/2022,09/30/2022,8622,117,1575,1,1
08/24/2022,11/23/2022,8623,135,1214,1,1
05/19/2022,01/12/2022,8624,100,822,1,1
07/13/2022,01/31/2022,8625,157,524,1,1
12/06/2022,08/05/2022,8626,163,109,1,1
08/04/2022,05/09/2022,8627,123,191,1,1
03/25/2022,05/18/2022,8628,164,1801,1,1
11/09/2022,03/01/2022,8629,137,827,1,1
12/04/2022,12/30/2022,8630,163,817,1,1
06/11/2022,01/16/2022,8631,154,1852,1,1
08/18/2022,02/08/2022,8632,106,1752,1,1
11/30/2022,11/29/2022,8633,140,372,1,1
02/24/2022,07/04/2022,8634,193,521,1,1
06/14/2022,06/28/2022,8635,171,498,1,1
07/07/2022,06/22/2022,8636,115,1077,1,1
07/09/2022,08/02/2022,8637,144,358,1,1
07/12/2022,03/24/2022,8638,136,1470,1,1
09/26/2022,09/12/2022,8639,186,810,1,1
05/17/2022,02/09/2022,8640,132,642,1,1
01/17/2022,06/13/2022,8641,126,1909,1,1
10/07/2022,10/27/2022,8642,173,1903,1,1
07/17/2022,10/24/2022,8643,150,243,1,1
05/30/2022,06/04/2022,8644,106,1725,1,1
10/01/2022,09/27/2022,8645,165,1846,1,1
01/25/2022,06/16/2022,8646,130,1837,1,1
12/17/2022,03/26/2022,8647,170,449,1,1
11/22/2022,06/13/2022,8648,175,639,1,1
02/07/2022,08/28/2022,8649,105,511,1,1
01/18/2022,06/14/2022,8650,147,46,1,1
08/24/2022,08/05/2022,8651,209,222,1,1
01/20/2022,02/15/2022,8652,130,1609,1,1
10/19/2022,10/31/2022,8653,161,1634,1,1
03/03/2022,09/29/2022,8654,105,1787,1,1
09/13/2022,09/24/2022,8655,152,49,1,1
08/21/2022,05/26/2022,8656,201,1791,1,1
